,Cycle,Cand_Name,Cand_Id,Debt_Owed_By_Committee,Transfer_From_Other_Auth_Committee,Offsets_To_Fundraising,Offsets_To_Leagal_Accounting,Transfer_To_Other_Auth_Committee,Debt_Owe_To_Committee,Contributions,Loans,Refunds,Disbursements,Expenditures,Repayments,Receipts,Avg Annual Income,Avg Mortgage,Avg Age,Avg Household Income,% of With Foodstamps,% Without Foodstamps,%Females,%Males,% Widowed,% Never Married,% Married Spouse Present,% Divorced,% Seperated,% Married Spouse Absent,% White,% Black,% Other Race,% Two major Races,% Japanese,% Other Asian,% Native Indian or Alaska,% Chinese,% Three or More Races,% Citizen,% Non-Citizen,% Naturalized Citizen,% Speak_English ,% Other_Language,% Bachelor Degree,% Lower Education,% Masters or Professional Certificate,% Doctoral Degree,% Employed,% Self_Employed,% Unemployed,Winner
10,2008,"BALLARD, GEORGE HENRY III",P40003089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31109.5,1092.6,45.2,57731.2,93.4,6.6,52.0,48.0,5.7,23.1,56.1,11.7,1.5,1.9,84.6,3.5,5.2,1.6,0.2,2.6,1.6,0.7,0.1,82.8,11.0,6.2,77.2,22.8,53.1,36.8,9.2,0.9,63.5,33.2,3.3,0
11,2008,"GIBSON, ROBERT ANTHONY (RAM ROD)",P40003212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27762.8,944.5,47.1,50733.7,91.9,8.1,53.0,47.0,7.1,23.7,52.3,13.3,1.6,2.0,83.3,2.9,6.0,2.0,0.3,1.7,2.9,0.7,0.1,86.3,7.0,6.6,75.2,24.8,53.0,35.0,10.1,2.0,59.5,37.0,3.5,0
12,2008,"MASON, JOHN CHRISTOPHER DR DO (RET)",P40003253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25375.1,938.5,51.1,46290.1,92.9,7.1,53.2,46.8,9.5,15.4,57.2,15.1,1.4,1.5,92.3,0.4,2.8,1.7,0.1,0.3,2.3,0.1,0.1,93.0,3.7,3.3,90.2,9.8,52.7,38.3,7.3,1.7,51.5,45.1,3.5,0
13,2008,"MELTON, GLENN HARLAN",P40003436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20128.1,715.2,48.5,40850.2,85.7,14.3,50.6,49.4,7.3,19.1,59.2,9.8,2.2,2.5,81.2,2.5,11.3,1.5,0.2,0.9,2.1,0.1,0.1,73.3,17.9,8.8,62.1,37.9,42.1,53.2,4.3,0.4,47.4,48.5,4.1,0
14,2008,"KENNEDY, JOHN JOSEPH",P40003519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28418.5,850.9,45.4,54720.7,96.2,3.8,52.8,47.2,6.0,15.5,65.9,9.7,0.9,2.0,90.5,0.6,4.0,1.7,0.1,1.5,1.4,0.1,0.0,92.3,4.5,3.2,90.7,9.3,44.3,47.8,7.3,0.6,62.7,35.1,2.2,0
15,2008,"RAVEN, WILLIAM NATHANIEL",P60003456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29002.7,786.3,47.1,53027.7,91.1,8.9,55.9,44.1,8.0,21.7,52.0,14.4,1.7,2.2,68.9,25.9,1.7,1.8,0.0,1.6,0.1,0.0,0.1,95.5,2.7,1.8,94.4,5.6,49.3,37.9,11.5,1.2,64.1,32.9,3.0,0
16,2008,"LLOYD-DUFFIE, ELVENA E",P60003555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23887.8,788.7,42.6,45132.7,93.2,6.8,50.5,49.5,5.0,23.1,57.2,12.1,1.0,1.5,91.4,1.9,1.2,1.8,0.1,2.6,1.0,0.1,0.0,91.3,5.7,3.0,89.3,10.7,42.4,47.2,8.2,2.2,63.5,33.2,3.3,0
17,2008,"GINGRICH, NEWT",P60003654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25540.3,856.2,46.1,50023.0,94.3,5.7,54.6,45.4,7.4,18.7,59.0,11.2,1.5,2.3,75.5,18.1,0.8,2.3,0.0,1.9,1.4,0.0,0.0,94.7,2.0,3.2,92.5,7.5,44.8,47.5,6.9,0.8,63.6,32.5,3.9,0
18,2008,"MESSIAH, (FREDDY IRWIN SITNICK)",P80000730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33996.2,976.7,45.7,67622.1,94.9,5.1,52.5,47.5,6.8,25.6,53.1,12.0,1.0,1.5,77.1,17.2,1.0,0.7,0.1,2.9,0.1,0.8,0.2,89.8,5.6,4.6,88.8,11.2,47.9,39.8,10.5,1.7,63.8,32.2,4.0,0
19,2008,"GREEN, RAY FERRILL",P80001506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28106.9,880.5,49.9,54217.2,92.5,7.5,52.8,47.2,9.3,19.9,56.9,10.5,2.0,1.5,86.6,8.4,2.3,0.7,0.1,1.0,0.6,0.0,0.2,94.2,3.3,2.5,93.2,6.8,39.2,51.4,8.6,0.8,49.3,47.2,3.5,0
20,2008,"BOXER, BARBARA",P80003247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44491.5,1480.9,43.7,68861.0,89.6,10.4,54.9,45.1,6.8,49.3,28.5,10.4,2.6,2.4,45.6,46.6,1.9,1.7,0.2,2.6,0.3,0.8,0.2,85.6,8.7,5.7,85.1,14.9,42.8,30.1,23.2,3.9,63.8,31.9,4.2,0
21,2008,"LINCOLN, BLANCHE",P80002835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27648.3,925.0,40.9,48338.0,94.1,5.9,54.8,45.2,5.7,36.5,44.6,10.8,1.1,1.2,79.0,14.2,0.8,1.1,0.0,3.2,0.2,1.2,0.1,89.9,5.6,4.4,86.4,13.6,56.2,23.9,15.7,4.3,61.0,36.2,2.8,0
22,2008,"STEVENSON, JOHNS WALLACE",P80002918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24507.8,873.1,47.8,47022.0,93.1,6.9,51.5,48.5,8.6,17.2,57.1,13.4,2.3,1.5,85.2,8.6,0.5,2.6,0.2,2.1,0.5,0.2,0.2,95.5,1.6,2.9,94.9,5.1,45.9,46.6,6.8,0.7,60.5,35.6,3.9,0
23,2008,"AARON, LAURA DAVIS",P80002926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27886.8,980.4,50.4,51504.8,94.9,5.1,52.4,47.6,8.6,15.7,58.7,13.7,1.7,1.7,89.1,6.4,0.9,1.1,0.1,1.9,0.1,0.3,0.1,90.1,3.4,6.5,90.1,9.9,53.0,37.4,8.7,0.8,54.0,41.8,4.2,0
24,2008,"SANDERS, MARSHALL SAMUEL",P80002942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30906.1,1212.9,48.1,57527.2,94.0,6.0,53.1,46.9,8.3,24.0,49.7,13.5,2.2,2.3,73.1,19.4,2.6,1.5,0.1,2.6,0.2,0.5,0.1,66.4,15.2,18.3,66.4,33.6,49.7,39.5,9.8,1.0,63.2,32.4,4.4,0
25,2008,"WARNER, MARK",P80003023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25364.2,884.2,55.1,46496.0,96.7,3.3,50.8,49.2,9.8,13.1,62.0,11.8,1.4,2.0,92.8,4.6,0.6,1.0,0.0,0.6,0.1,0.3,0.0,91.1,2.9,6.0,92.0,8.0,44.3,49.1,6.4,0.2,42.5,52.1,5.4,0
26,2008,"MEADOWS, SHERRY ANN",P80003031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30060.4,937.6,45.4,60982.2,95.2,4.8,52.3,47.7,6.8,15.9,63.4,10.6,1.9,1.4,88.1,7.0,0.7,1.1,0.1,2.8,0.1,0.1,0.0,93.4,2.0,4.6,92.2,7.8,51.2,41.4,7.0,0.4,62.1,34.6,3.3,0
27,2008,"KEITH GALLAGHER, ANTHONY",P80003049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38890.7,1328.0,52.6,71458.8,96.6,3.4,51.7,48.3,7.3,14.4,64.5,10.6,1.1,2.0,92.3,3.4,2.0,0.9,0.0,1.2,0.2,0.1,0.0,79.5,11.7,8.8,77.3,22.7,49.1,38.0,11.5,1.4,51.6,45.3,3.1,0
28,2008,"HANKINS, GERALD LAMAR MR",P00004135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22788.8,761.5,46.5,44190.3,91.6,8.4,51.1,48.9,7.7,25.1,48.0,13.5,2.8,2.9,74.9,17.5,0.9,2.5,0.2,3.2,0.8,0.0,0.0,94.1,2.5,3.4,92.1,7.9,49.3,43.1,6.6,1.0,56.3,40.2,3.5,0
29,2008,"MOHAMED, SAL",P80003197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21163.3,760.9,52.8,40416.8,94.3,5.7,55.3,44.7,13.2,12.8,59.9,11.0,1.6,1.5,93.5,3.1,0.9,1.0,0.0,1.3,0.1,0.1,0.0,91.9,2.4,5.7,89.5,10.5,39.5,55.1,4.7,0.6,42.9,52.5,4.7,0
30,2008,"CAESAR, EMPEROR",P80003221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29980.8,1044.7,45.9,55144.9,93.6,6.4,53.1,46.9,6.6,23.1,53.0,13.0,2.4,2.0,81.5,11.2,1.9,1.7,0.1,2.8,0.3,0.4,0.0,83.9,7.6,8.4,77.0,23.0,49.4,40.2,9.4,1.0,63.8,32.3,3.9,0
31,2008,"BUCK, EDWARD ALLAN REV",P80003270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25901.8,911.9,53.5,48353.6,96.0,4.0,52.9,47.1,7.4,12.2,65.4,11.9,1.0,2.1,88.8,6.6,1.6,1.0,0.1,1.7,0.1,0.1,0.0,90.8,4.0,5.2,89.4,10.6,48.5,44.0,6.8,0.8,50.1,46.5,3.3,0
32,2008,"HONEYCHURCH, JOE",P80003346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31665.9,1072.5,51.1,56088.6,95.8,4.2,52.4,47.6,8.5,14.4,61.9,11.8,1.1,2.2,90.4,4.8,2.4,0.8,0.0,1.1,0.3,0.2,0.0,85.9,7.2,6.9,84.9,15.1,49.0,41.4,8.7,0.9,50.3,45.6,4.1,0
33,2008,"CARTER, ANTHONY LUNGO",P80003486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29574.4,1138.4,51.7,51454.5,95.0,5.0,53.0,47.0,9.2,15.3,59.0,12.9,1.7,1.8,89.8,5.5,2.6,0.7,0.0,1.3,0.0,0.1,0.0,88.3,7.0,4.8,87.2,12.8,48.7,41.5,9.0,0.8,52.3,43.9,3.8,0
34,2008,"BRADY, RYAN JOSEPH",P80003494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21871.1,728.8,51.5,42886.4,92.9,7.1,52.8,47.2,9.9,15.2,59.9,11.1,2.1,1.8,86.4,9.1,1.8,0.9,0.0,1.2,0.4,0.1,0.0,91.0,2.9,6.1,90.8,9.2,43.1,50.1,6.0,0.8,43.0,52.8,4.2,0
35,2008,"HUGHES, WILLIAM CHARLES",P80003536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39083.0,1263.1,53.1,66022.0,98.0,2.0,50.2,49.8,9.6,12.3,63.2,11.6,1.5,1.6,94.6,2.7,0.8,0.8,0.0,0.6,0.2,0.2,0.0,91.4,3.6,5.0,90.3,9.7,52.1,36.0,11.1,0.8,47.8,49.1,3.1,0
36,2008,"BIDEN, JOSEPH R JR",P80000722,0.0,1905236.71,0.0,0.0,644247.8,0.0,134512452.36,2587227.8,1152529.76,14232634.83,149387355.48,2587227.8,14284914.799999999,27868.6,1038.5,47.1,52485.0,95.9,4.1,50.2,49.8,7.6,16.0,59.9,13.0,1.3,2.3,86.5,6.1,1.2,2.0,0.3,2.7,1.0,0.3,0.0,91.6,3.2,5.2,91.0,9.0,53.4,35.8,9.9,0.9,63.1,34.2,2.7,0
37,2008,"MUHAMMAD, ABDUL (KAREEM)",P80004229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28168.4,1113.6,44.2,52151.2,93.6,6.4,51.2,48.8,5.2,27.2,51.0,11.7,2.4,2.4,72.3,15.7,5.2,1.9,0.1,3.9,0.3,0.6,0.0,79.2,10.4,10.4,71.8,28.2,53.2,37.4,8.5,1.0,66.9,28.0,5.1,0
38,2008,"ARTERBURN, MICHAEL ANDREW",P80003882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22642.1,981.9,45.3,43812.5,91.8,8.2,52.3,47.7,5.7,20.0,56.5,12.3,2.9,2.7,76.4,10.3,6.4,3.1,0.2,2.6,0.3,0.6,0.1,75.7,11.7,12.6,58.4,41.6,45.7,48.8,5.3,0.2,65.1,29.3,5.6,0
39,2008,"MCFOY, ORLEANS VICTOR",P80003940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35889.8,1232.3,51.4,62258.6,95.7,4.3,53.2,46.8,9.8,19.5,54.5,12.0,1.9,2.3,82.6,11.9,2.1,0.9,0.1,1.7,0.3,0.5,0.1,77.3,11.3,11.4,76.7,23.3,50.1,37.9,10.9,1.1,54.9,41.2,3.9,0
40,2008,"BAILEY, GEORGE BRENT JR",P80003957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24254.2,908.8,50.3,43962.9,94.1,5.9,53.3,46.7,9.4,14.7,60.8,12.7,1.2,1.1,92.5,3.2,1.4,0.8,0.1,1.8,0.1,0.2,0.0,89.7,4.2,6.1,88.4,11.6,46.3,47.3,5.7,0.6,50.4,45.5,4.1,0
41,2008,"BOYER, ROBERT EDWIN",P80003965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29290.6,977.0,51.7,52165.1,94.4,5.6,53.6,46.4,10.6,18.9,50.2,16.5,2.1,1.7,88.5,7.1,0.7,0.8,0.1,2.3,0.2,0.2,0.1,88.8,5.1,6.1,88.6,11.4,50.4,40.3,8.3,0.9,56.4,40.2,3.4,0
42,2008,"CAMPBELL, JOHN LEE",P80003981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23561.1,785.5,48.4,46522.2,91.2,8.8,52.6,47.4,8.0,18.1,58.0,12.1,2.0,1.8,84.3,9.9,2.5,0.9,0.1,1.6,0.4,0.2,0.1,88.5,6.7,4.8,84.4,15.6,41.0,53.0,5.3,0.7,53.6,42.5,3.9,0
43,2008,"THOMAS, JEFFREY C MD",P80004245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39054.6,1234.5,47.7,75612.8,96.6,3.4,53.5,46.5,6.2,15.3,65.6,10.4,1.1,1.4,93.1,3.3,0.7,1.0,0.0,1.4,0.3,0.2,0.0,92.6,2.5,4.9,92.4,7.6,56.3,29.9,12.0,1.8,60.5,36.3,3.2,0
44,2008,"BILLINGS-ELIAS, CHRISTINA GERASIMOS",P80004120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24274.9,978.0,49.0,44758.6,92.9,7.1,52.0,48.0,9.0,18.5,55.8,12.6,2.2,1.9,80.8,13.4,2.5,1.0,0.0,1.7,0.1,0.3,0.0,84.5,8.1,7.4,83.0,17.0,42.9,49.9,6.3,0.9,53.2,41.1,5.8,0
45,2008,"FRANK, DORY",P80004195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26377.5,800.5,46.1,50960.7,92.6,7.4,50.6,49.4,5.6,14.3,66.3,9.8,1.8,2.4,90.0,3.5,0.5,1.3,0.1,2.9,0.8,0.8,0.0,93.3,2.8,4.0,92.6,7.4,54.8,37.8,6.8,0.7,63.5,33.6,2.9,0
46,2008,"ALGAR, VIRGINIA",P80004260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32154.7,1018.0,55.5,56088.7,96.3,3.7,54.6,45.4,10.7,13.5,59.5,13.3,1.4,1.6,94.6,3.1,0.5,0.6,0.0,0.8,0.2,0.0,0.0,88.6,5.3,6.1,89.4,10.6,49.3,39.2,10.3,1.3,48.1,47.9,4.0,0
47,2008,"FRANCIS, DANNY M",P80004278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32711.6,1102.8,46.3,62627.6,95.9,4.1,52.9,47.1,6.8,21.4,56.3,11.9,1.7,1.9,84.0,7.8,2.7,1.3,0.1,3.6,0.1,0.3,0.1,87.0,5.7,7.3,83.4,16.6,57.1,32.1,10.0,0.9,66.9,29.3,3.8,0
48,2008,"GEISLER, ANNE HART",P80004286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24455.9,917.7,49.7,46442.8,94.7,5.3,53.0,47.0,9.7,18.3,55.4,13.2,1.4,2.1,89.2,6.2,1.7,1.0,0.1,1.2,0.3,0.2,0.0,91.7,3.3,5.0,88.8,11.2,49.1,43.5,6.5,1.0,53.7,42.9,3.4,0
49,2008,"WOLIN, MARC",P80004393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24099.5,715.6,46.1,49029.1,85.8,14.2,54.5,45.5,8.7,28.6,44.0,13.6,2.8,2.3,52.9,43.7,0.5,1.3,0.0,0.9,0.3,0.4,0.0,96.7,1.4,1.9,96.2,3.8,43.0,49.2,6.9,1.0,54.0,41.4,4.6,0
50,2008,"RAILEY, CHARLES GLEN",P80004419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29941.7,909.5,44.9,50965.4,96.2,3.8,55.0,45.0,7.8,26.9,48.7,12.1,1.9,2.6,67.3,29.8,0.6,0.7,0.1,0.9,0.1,0.5,0.1,94.8,3.6,1.6,93.4,6.6,50.5,38.7,9.5,1.3,60.4,36.5,3.1,0
51,2008,"MUFFOLETTO, DANIEL SALVATORE DR ND",P80004468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35426.2,1050.0,43.4,70532.2,98.2,1.8,51.1,48.9,4.0,16.9,66.8,9.8,1.0,1.5,91.7,4.9,1.0,0.7,0.2,0.9,0.1,0.1,0.3,90.8,5.3,4.0,88.8,11.2,57.7,31.5,9.5,1.3,70.6,26.2,3.2,0
52,2008,"COOPER, JAMES",P80004518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000.2,737.2,42.5,43063.8,86.9,13.1,54.3,45.7,4.9,29.6,44.9,14.1,3.4,3.1,29.3,60.9,3.6,0.5,0.1,5.2,0.1,0.0,0.2,83.9,9.6,6.5,82.5,17.5,42.7,51.3,5.3,0.7,67.2,26.6,6.2,0
53,2008,"SAWYER, JOHN W III",P80004542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37924.5,1065.8,44.5,72126.2,96.8,3.2,52.2,47.8,4.2,22.6,58.8,10.7,1.6,2.1,71.0,19.3,4.0,0.9,0.1,3.2,0.4,1.1,0.1,84.3,9.0,6.6,83.2,16.8,56.2,29.2,13.3,1.3,71.5,24.9,3.6,0
54,2008,"BURNS, WILLIAM JASON",P80004583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32732.2,1018.1,44.2,59279.6,92.1,7.9,55.4,44.6,5.9,33.3,44.2,12.0,2.2,2.4,43.7,48.0,2.5,1.0,0.1,3.4,0.2,0.9,0.1,83.9,9.7,6.4,84.6,15.4,51.5,32.2,14.1,2.3,67.0,27.6,5.4,0
55,2008,"WRIGHT, JAMES",P80004591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41166.5,1300.9,44.0,75460.3,92.7,7.3,52.7,47.3,5.7,34.7,44.7,11.1,2.0,1.8,52.4,39.8,1.4,0.9,0.1,4.0,0.2,1.2,0.1,86.7,8.2,5.1,86.2,13.8,53.4,29.3,15.5,1.8,65.4,30.2,4.4,0
56,2008,"ZARWELL, EUGENE ROBERT",P80004633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32020.5,1032.5,43.3,65245.2,96.1,3.9,52.1,47.9,4.1,19.9,61.8,10.2,1.5,2.5,63.0,18.3,6.7,1.5,0.1,8.5,0.1,1.6,0.2,69.9,16.6,13.5,70.3,29.7,54.9,33.7,10.4,1.0,70.7,24.5,4.8,0
57,2008,"SMITH, RHETT R",P80004641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29669.9,1009.4,43.8,57404.5,93.3,6.7,51.4,48.6,5.3,19.3,61.9,10.4,1.5,1.6,87.2,5.3,4.1,0.9,0.0,1.4,0.8,0.1,0.1,85.6,10.8,3.6,83.3,16.7,42.4,50.5,6.6,0.5,65.3,31.5,3.2,0
